model,population_size,sample_size,nominal_defect_rate,acceptable_defectives,first_unacceptable_defectives,accept_confidence,reject_confidence,accept_alpha,reject_alpha,accept_cutoff,reject_cutoff,accept_tail_at_cutoff,accept_tail_after_cutoff,reject_tail_at_cutoff,reject_tail_before_cutoff,inconclusive_low,inconclusive_high,accept_constraint_ok,reject_constraint_ok,accept_boundary_maximal_ok,reject_boundary_minimal_ok,disjoint_regions_ok,has_accept_region,has_reject_region,has_both_regions
hypergeometric,1000,126,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,8,19,0.0856850304157332,0.1531557856399543,0.035120948596444074,0.06425531443423158,9,18,True,True,True,True,True,True,True,True
hypergeometric,1000,127,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,8,19,0.0810806479227471,0.1460536008795184,0.03785437880092413,0.06861510197001623,9,18,True,True,True,True,True,True,True,True
hypergeometric,1000,128,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,8,19,0.07668457443581334,0.13920650847171734,0.040743702168471146,0.07317587648297155,9,18,True,True,True,True,True,True,True,True
hypergeometric,1000,129,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,8,19,0.07249015569601017,0.13261015763301448,0.04379351672555377,0.07794058347064683,9,18,True,True,True,True,True,True,True,True
hypergeometric,1000,130,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,8,19,0.06849075030489019,0.12625993928833182,0.047008280758952754,0.08291184640645362,9,18,True,True,True,True,True,True,True,True
hypergeometric,1000,131,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,8,20,0.06467974727808712,0.12015101355680867,0.027060407382872555,0.05039229499239476,9,19,True,True,True,True,True,True,True,True
hypergeometric,1000,132,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,8,20,0.06105058222442977,0.1142783363442958,0.029235186320008877,0.05394968494614129,9,19,True,True,True,True,True,True,True,True
hypergeometric,1000,133,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,8,20,0.05759675218525763,0.10863668498592116,0.03154149321944328,0.05768438356724778,9,19,True,True,True,True,True,True,True,True
hypergeometric,1000,134,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,8,20,0.05431182917458731,0.10322068288938437,0.033983908580652505,0.06160011421723177,9,19,True,True,True,True,True,True,True,True
hypergeometric,1000,135,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,9,20,0.09802482314143399,0.16816892973931957,0.03656694859979269,0.06570037410282285,10,19,True,True,True,True,True,True,True,True
hypergeometric,1000,136,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,9,20,0.09304349104611702,0.1607896075423791,0.03929504971624889,0.06998841823397259,10,19,True,True,True,True,True,True,True,True
hypergeometric,1000,137,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,9,20,0.08827098557336838,0.15365431055029433,0.042172553014784814,0.07446724398962971,10,19,True,True,True,True,True,True,True,True
hypergeometric,1000,138,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,9,20,0.08370153970121208,0.14675989273699688,0.045203688552415466,0.07913957637039101,10,19,True,True,True,True,True,True,True,True
hypergeometric,1000,139,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,9,20,0.07932933964447465,0.14010292043275596,0.04839255968149936,0.08400785401281496,10,19,True,True,True,True,True,True,True,True
hypergeometric,1000,140,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,9,21,0.0751485429673705,0.1336796964469639,0.02828915312515399,0.051743127440899817,10,20,True,True,True,True,True,True,True,True
hypergeometric,1000,141,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,9,21,0.07115329558357247,0.12748628369506762,0.030470918177786032,0.05525919508769421,10,20,True,True,True,True,True,True,True,True
hypergeometric,1000,142,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,9,21,0.06733774765348038,0.12151852826066686,0.032779488786390844,0.05894439284200327,10,20,True,True,True,True,True,True,True,True
hypergeometric,1000,143,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,9,21,0.06369606839192107,0.1157720818326232,0.03521910688015213,0.0628021629171163,10,20,True,True,True,True,True,True,True,True
hypergeometric,1000,144,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,9,21,0.06022245980457035,0.11024242346265259,0.03779395458489418,0.06683574490620041,10,20,True,True,True,True,True,True,True,True
hypergeometric,1000,145,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,9,21,0.056911169375505694,0.10492488059715763,0.04050814059623924,0.0710481615957773,10,20,True,True,True,True,True,True,True,True
hypergeometric,1000,146,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,10,21,0.09981464934434764,0.16764135506374384,0.04336568642074697,0.07544220527430519,11,20,True,True,True,True,True,True,True,True
hypergeometric,1000,147,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,10,21,0.09490681394289234,0.16049334158046014,0.046370512542832504,0.08002042460212047,11,20,True,True,True,True,True,True,True,True
hypergeometric,1000,148,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,10,21,0.0901963654060404,0.1535733093560847,0.049526424576543264,0.08478511210609027,11,20,True,True,True,True,True,True,True,True
hypergeometric,1000,149,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,10,22,0.08567821932016273,0.1468785617556882,0.02934707289406892,0.05283709946193114,11,21,True,True,True,True,True,True,True,True
hypergeometric,1000,150,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,10,22,0.08134723278270806,0.1404061401114587,0.03152769815711555,0.05630607176736452,11,21,True,True,True,True,True,True,True,True
hypergeometric,1000,151,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,10,22,0.0771982204695423,0.13415284404133826,0.03383062935147925,0.05993672015762044,11,21,True,True,True,True,True,True,True,True
hypergeometric,1000,152,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,10,22,0.07322596982671023,0.1281152514365717,0.03625981801306265,0.06373225408918634,11,21,True,True,True,True,True,True,True,True
hypergeometric,1000,153,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,10,22,0.0694252553862485,0.1222897380581496,0.038819160524869285,0.06769570079259679,11,21,True,True,True,True,True,True,True,True
hypergeometric,1000,154,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,10,22,0.06579085220918893,0.11667249668805885,0.041512486004384265,0.07182989260127014,11,21,True,True,True,True,True,True,True,True
hypergeometric,1000,155,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,10,22,0.06231754846374831,0.11125955578605719,0.044343544067219166,0.07613745468494754,11,21,True,True,True,True,True,True,True,True
hypergeometric,1000,156,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,10,22,0.059000157149215804,0.10604679760973659,0.04731599251549426,0.080620793244659,11,21,True,True,True,True,True,True,True,True
hypergeometric,1000,157,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,10,23,0.05583352697993259,0.10102997575966746,0.028186538628359886,0.050433385000818336,11,22,True,True,True,True,True,True,True,True
hypergeometric,1000,158,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,11,23,0.0962047321176985,0.15973710673690347,0.030244965694858208,0.05369915871209062,12,22,True,True,True,True,True,True,True,True
hypergeometric,1000,159,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,11,23,0.09156661315039533,0.15302168946717062,0.032417681912614224,0.0571166221397386,12,22,True,True,True,True,True,True,True,True
hypergeometric,1000,160,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,11,23,0.08711108555547498,0.146518120154218,0.034708427855198176,0.0606889429677198,12,22,True,True,True,True,True,True,True,True
hypergeometric,1000,161,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,11,23,0.08283355123298697,0.14022380339314128,0.037120904258509946,0.06441913614472995,12,22,True,True,True,True,True,True,True,True
hypergeometric,1000,162,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,11,23,0.0787293615671866,0.134135922055546,0.039658761334947584,0.06831005218626691,12,22,True,True,True,True,True,True,True,True
hypergeometric,1000,163,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,11,23,0.07479383100983716,0.12825145441418997,0.04232558792970006,0.07236436575820368,12,22,True,True,True,True,True,True,True,True
hypergeometric,1000,164,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,11,23,0.0710222499585049,0.12256719099369501,0.04512490055887383,0.07658456459189432,12,22,True,True,True,True,True,True,True,True
hypergeometric,1000,165,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,11,23,0.0674098969278893,0.11707975109883301,0.04806013237056231,0.0809729387798025,12,22,True,True,True,True,True,True,True,True
hypergeometric,1000,166,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,11,24,0.06395205001493033,0.11178559897761457,0.028944826841348303,0.051134622071072486,12,23,True,True,True,True,True,True,True,True
hypergeometric,1000,167,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,11,24,0.06064399766149252,0.10668105957992391,0.03099352496208208,0.05435160285930178,12,23,True,True,True,True,True,True,True,True
hypergeometric,1000,168,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,11,24,0.05748104872185774,0.10176233387672573,0.03315267501980111,0.05771419141316186,12,23,True,True,True,True,True,True,True,True
hypergeometric,1000,169,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,12,24,0.0970255137099147,0.15860417587839634,0.03542579612832576,0.06122537697173373,13,23,True,True,True,True,True,True,True,True
hypergeometric,1000,170,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,12,24,0.09246659614541985,0.1520832104501967,0.03781637100792028,0.06488801055789319,13,23,True,True,True,True,True,True,True,True
hypergeometric,1000,171,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,12,24,0.08808149730763669,0.14576241278894939,0.040327836363752256,0.06870479438537389,13,23,True,True,True,True,True,True,True,True
hypergeometric,1000,172,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,12,24,0.08386606567573203,0.13963946880537773,0.04296357311606991,0.07267827149405218,13,23,True,True,True,True,True,True,True,True
hypergeometric,1000,173,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,12,24,0.07981609482650467,0.1337118607432747,0.04572689651595145,0.07681081565733583,13,23,True,True,True,True,True,True,True,True
hypergeometric,1000,174,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,12,24,0.07592733561180226,0.1279768820242151,0.048621046182063955,0.08110462160390217,13,23,True,True,True,True,True,True,True,True
hypergeometric,1000,175,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,12,25,0.0721955077616658,0.12243165189797933,0.029569062151106586,0.05164917609427145,13,24,True,True,True,True,True,True,True,True
hypergeometric,1000,176,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,12,25,0.06861631090743181,0.11707312985675809,0.031603109011327346,0.054814344581041,13,24,True,True,True,True,True,True,True,True
hypergeometric,1000,177,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,12,25,0.06518543502163232,0.11189812977476163,0.03374395112697468,0.058119504338554354,13,24,True,True,True,True,True,True,True,True
hypergeometric,1000,178,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,12,25,0.06189857027429313,0.10690333373801084,0.03599491351347076,0.061567492519116494,13,24,True,True,True,True,True,True,True,True
hypergeometric,1000,179,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,12,25,0.058751416308278404,0.1020853055326658,0.03835928821473936,0.06516102092752282,13,24,True,True,True,True,True,True,True,True
hypergeometric,1000,180,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,13,25,0.09744050376440361,0.15715938364211207,0.04084032559130998,0.06890266636387263,14,24,True,True,True,True,True,True,True,True
hypergeometric,1000,181,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,13,25,0.0929652945829778,0.15082335614289719,0.04344122546779629,0.07279486115054129,14,24,True,True,True,True,True,True,True,True
hypergeometric,1000,182,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,13,25,0.08865596399061203,0.14467726169148343,0.04616512816851848,0.07683988388199692,14,24,True,True,True,True,True,True,True,True
hypergeometric,1000,183,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,13,25,0.08450872971542922,0.13871900631255235,0.0490151054719757,0.08103985043444983,14,24,True,True,True,True,True,True,True,True
hypergeometric,1000,184,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,13,26,0.08051975263415964,0.13294630855986928,0.030068372638360746,0.05199415151499377,14,25,True,True,True,True,True,True,True,True
hypergeometric,1000,185,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,13,26,0.07668514773089563,0.12735671252371675,0.03208360966746074,0.05510517367866209,14,25,True,True,True,True,True,True,True,True
hypergeometric,1000,186,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,13,26,0.07300099458229967,0.12194760069917057,0.034202158502842056,0.058350983488558814,14,25,True,True,True,True,True,True,True,True
hypergeometric,1000,187,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,13,26,0.06946334736056199,0.11671620667928591,0.036427173089970455,0.06173428756239082,14,25,True,True,True,True,True,True,True,True
hypergeometric,1000,188,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,13,26,0.06606824434975281,0.11165962763777643,0.03876177774608401,0.06525767863850976,14,25,True,True,True,True,True,True,True,True
hypergeometric,1000,189,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,13,26,0.06281171697202409,0.10677483657120307,0.04120905923245293,0.06892362671872353,14,25,True,True,True,True,True,True,True,True
hypergeometric,1000,190,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,13,26,0.05968979832320313,0.10205869427139729,0.043772058691739134,0.07273447035914721,14,25,True,True,True,True,True,True,True,True
hypergeometric,1000,191,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,14,26,0.09750796100287867,0.1554539646218982,0.046453763475741545,0.07669240814278948,15,25,True,True,True,True,True,True,True,True
hypergeometric,1000,192,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,14,26,0.09311930786165323,0.14929406806906262,0.049257098889867124,0.08079949036628614,15,25,True,True,True,True,True,True,True,True
hypergeometric,1000,193,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,14,27,0.08888932779544462,0.14331507131428878,0.03045147944765397,0.052184919880875105,15,26,True,True,True,True,True,True,True,True
hypergeometric,1000,194,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,14,27,0.08481454626684297,0.13751505403722275,0.03244438476619285,0.055240002696254994,15,26,True,True,True,True,True,True,True,True
hypergeometric,1000,195,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,14,27,0.08089143154446696,0.13189192293522226,0.03453728269030021,0.05842503654332814,15,26,True,True,True,True,True,True,True,True
hypergeometric,1000,196,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,14,27,0.07711640460888626,0.12644342323383523,0.03673317559107729,0.0617426152771956,15,26,True,True,True,True,True,True,True,True
hypergeometric,1000,197,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,14,27,0.07348584866203918,0.1211671500973378,0.03903503944278111,0.06519522914676772,15,26,True,True,True,True,True,True,True,True
hypergeometric,1000,198,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,14,27,0.06999611823217197,0.11606055990626248,0.041445816576156896,0.06878525662837996,15,26,True,True,True,True,True,True,True,True
hypergeometric,1000,199,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,14,27,0.06664354786745416,0.11112098137261422,0.04396840830167843,0.07251495637690769,15,26,True,True,True,True,True,True,True,True
hypergeometric,1000,200,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,14,27,0.06342446041365302,0.10634562646443474,0.046605667424736597,0.07638645932378783,15,26,True,True,True,True,True,True,True,True
